Event,Site,Date,Round,White,Black,Result,ECO,Moves
FIDE WCh KO,New Delhi IND,2000.11.28,1.2,"Sasikiran,K","Simutowe,A",1-0,E48,d4 Nf6 c4 e6 Nc3 Bb4 e3 O-O Bd3 d5 a3 Be7 Qe2 b6 Nf3 Bb7 O-O Nbd7 cxd5 exd5 b3 Ne4 Bb2 Nxc3 Bxc3 Bd6 b4 a6 a4 Qe7 Rfc1 Nf6 b5 axb5 axb5 Ne4 Bb2 f6 g3 Qe6 Qc2 g6 Bf1 Kg7 Bg2 h5 Nd2 Nxd2 Qxd2 h4 Qc3 hxg3 hxg3 Rxa1 Rxa1 Ra8 Rc1 Qe8 Qb3 Ra5 Bf1 Qa8 Bc3 Ra3 Qb1 Qa4 Bb4 Rb3 Qxb3 Qxb3 Bxd6 cxd6 Rc7+ Kh6 Rxb7 Qb4 Rxb6 f5 Rb8 Qa5 Rc8 Qb4 Rc6 g5 b6 f4 gxf4 gxf4 exf4 Kh5 Be2+ Kh4 Rc8 Qe1+ Bf1 Qb1 Rg8 Qxb6 Be2 Qb1+ Kh2 Qb8 Rg5 Qe8 Rh5+
FIDE WCh KO,New Delhi IND,2000.11.28,1.2,"Asrian,K","Van Wely,L",0-1,B85,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Be2 e6 O-O Be7 a4 Nc6 Be3 O-O f4 Qc7 Kh1 Re8 Bf3 Bf8 Qe1 e5 Nxc6 bxc6 fxe5 dxe5 Bg5 Nd7 Bh5 g6 Be2 Nc5 Bc4 Be6 Qe2 Qb7 b3 Qb4 Bxe6 Nxe6 Bd2 Qc5 Rad1 Red8 Qf3 Ra7 Be3 Nd4 Bxd4 Rxd4 Rxd4 exd4 Ne2 Qxc2 Nxd4 Qc5 Qf6 Rd7 Nf3 Re7 e5 Bg7 Qd6 Qxd6 exd6 Rd7 Rd1 f6 g4 Bf8 Kg2 Kf7 h3 Rxd6 Rxd6 Bxd6 Kf2 Ke6 Ke3 Kd5 Kd3 Bc5 Nd2 Ke5 Nc4+ Kd5 Nd2 Bd6 Nc4 Kc5 Kc3 Be5+ Kd3 Kb4 Kc2 Bc7 Ne3 Bf4 Ng2 Bg3 Ne3 Bc7 Kb2 Be5+ Kc2 Bd4 Ng2 c5 Nf4 c4 Nd5+ Kc5 Nc7 a5 Ne6+ Kd5 Nc7+ Kd6
FIDE WCh KO,New Delhi IND,2000.11.28,1.2,"Kveinys,A","Malakhov,V",0-1,B27,e4 c5 Nf3 g6 c3 Bg7 d4 cxd4 cxd4 d5 exd5 Nf6 Bb5+ Nbd7 d6 O-O dxe7 Qxe7+ Be2 Re8 Nc3 Ne4 Nxe4 Qxe4 Be3 Nb6 Qd3 Qe7 O-O Nd5 Bg5 Qd6 Qd2 Bf5 Rfe1 a6 Bh6 Nb4 Bxg7 Kxg7 Bc4 Rec8 Ne5 Rc7 Bb3 Rac8 Rad1 f6 Nf3 Bc2 Rc1 Bxb3 axb3 Rc2 Rxc2 Rxc2 Qe3 Nd5 Qd3 Rxb2 g3 Qb4 Rb1 Qc3 Qxc3 Rxb1+ Qe1 Rxe1+ Nxe1 Kf7 Kg2 Nb4 Kf3 Ke6 Ke4 f5+ Ke3 Kd5 Nf3 a5 Kd2 b5 Kc3 Nc6 Ng5 h6 Nf7 b4+ Kd3 Nxd4 Nxh6 Nxb3 h4 a4
FIDE WCh KO,New Delhi IND,2000.11.28,1.2,"Hansen,SuB","Kharlov,A",0-1,C67,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Nxe4 d4 Nd6 Bxc6 dxc6 dxe5 Nf5 Qxd8+ Kxd8 Nc3 h6 Ne2 a5 h3 Bd7 Nf4 c5 Rd1 Kc8 c4 a4 Nd5 Be6 Bf4 b6 Rd2 Ne7 g4 Nc6 Bg3 Kb7 Rc1 h5 Ne3 hxg4 hxg4 Be7 Nh2 Nd4 Kg2 Rad8 Rcd1 Bd7 f4 Bc6+ Kf2 Rh3 Nd5 Bxd5 cxd5 Bh4 Nf1 Bxg3+ Nxg3 Rxd5 Kg2 Rh4 Ne2 g5 fxg5 Rxg4+ Kh3 Rxg5 Nxd4 cxd4 Rxd4 Rxd4 Rxd4 a3 bxa3 Rxe5 a4 Re3+
FIDE WCh KO,New Delhi IND,2000.11.28,1.2,"Adianto,U","Hakki,I",1/2-1/2,D40,d4 Nf6 Nf3 e6 c4 c5 e3 d5 Nc3 a6 a3 dxc4 dxc5 Qxd1+ Kxd1 Bxc5 Bxc4 b5 Bd3 Bb7 Ke2 Nc6 b4 Bb6 Bb2 O-O Rhd1 Rfd8 Ne4 Nd4+ Bxd4 Bxd4 Nxd4 Bxe4 Bxe4 Nxe4 Kf3 Nc3 Rdc1 Rac8 Ne2 Nxe2 Kxe2 Kf8 g4 Ke7 h4 h6 a4 bxa4 Rxc8 Rxc8 Rxa4 Rc6 Ra5 Rc4 f4 Rxb4 Rxa6 g5 hxg5 hxg5 Kf3 gxf4 exf4 Rb3+ Ke4 Rb4+ Kf3 Rb3+
FIDE WCh KO,New Delhi IND,2000.11.28,1.2,"Galkin,A","Wohl,A",1-0,B40,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Bc5 Nc3 Nc6 Nb3 Bb6 Nb5 Qh4 Nd6+ Ke7 g3 Qf6 f4 h5 Nc4 Bc7 Be3 b6 Qd2 Qg6 Bg2 Nf6 e5 Nd5 O-O-O Ba6 Bxd5 exd5 Qxd5 Qxc2+ Kxc2 Nb4+ Kc3 Nxd5+ Rxd5 Rac8 Rhd1 h4 Kb4 hxg3 hxg3 Ke6 Nd6 Bxd6+ Rxd6+ Kf5 Rxd7 Rc4+ Ka3 b5 Nc5
FIDE WCh KO,New Delhi IND,2000.11.28,1.2,"Volkov,S","Sakaev,K",1-0,E25,d4 Nf6 c4 e6 Nc3 Bb4 f3 d5 a3 Bxc3+ bxc3 c5 cxd5 Nxd5 dxc5 Qa5 e4 Nf6 Be3 O-O Kf2 Nfd7 Rb1 Rd8 Rb5 Qxa3 Ne2 Nc6 Nd4 e5 Nxc6 bxc6 Rb1 Ba6 Bxa6 Qxa6 Qd6 Nb6 Qxc6 Rac8 Rbd1 Qa2+ Kg3 Re8 Qb5 Qa4 Qb4 Qxb4 cxb4 Nc4 Bf2 Rb8 Rd7 Rxb4 Rc1 Rc8 Rxa7 Nb2 Rd7 h5 c6 Kh7 c7 Nc4 Bc5 Ra4 Rxf7 Kg6 Rd7 Kf6 Rb1
FIDE WCh KO,New Delhi IND,2000.11.28,1.2,"Al Modiahki,M","Yermolinsky,A",1/2-1/2,B88,e4 c5 Nc3 e6 Nf3 Nc6 d4 cxd4 Nxd4 d6 Bc4 Nf6 Bb3 Be7 Be3 O-O f4 Bd7 Qf3 Nxd4 Bxd4 Bc6 f5 exf5 Qxf5 Qc8 Qf3 b5 O-O a5 a4 b4 Nd5 Bxd5 exd5 Qg4 Qe3 Rae8 Rf4 Qg6 Qf3 Bd8 Bc4 Re4 Rxe4 Qxe4 Qxe4 Nxe4 Re1 Re8 Bd3 Nf6 Rxe8+ Nxe8 c3 bxc3 Bxc3 Nf6 Bc4 Ng4 b3 Ne3 Bd4 Nxc4 bxc4 f5 Kf2 Kf7 Ke3 g5 c5 dxc5 Bxc5 Ke8 Kd4 Bf6+ Kc4 Bd8 d6 Kd7 Kd5 Bf6 Be3 f4 Bd2 Bd8 h3 Bb6 Ke5 h5 Kf5 Kxd6 h4 f3 gxf3 gxh4 Kg5 h3 Kh4 h2 Bf4+ Kc5 Bxh2 Kb4 Bg3
FIDE WCh KO,New Delhi IND,2000.11.28,1.2,"Vasquez,R","Lesiege,A",0-1,B99,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bg5 e6 f4 Be7 Qf3 Qc7 O-O-O Nbd7 g4 b5 Bxf6 Nxf6 g5 Nd7 f5 Bxg5+ Kb1 Ne5 Qh5 Qe7 Nxe6 Bxe6 fxe6 g6 exf7+ Kxf7 Qh3 Kg7 Nd5 Qd8 Qc3 Ra7 Qa3 Rf8 Bxb5 Rf3 Qa4 Qc8 h4 Bh6 Be2 Rf2 Qd4 Qc5 Nc3 Qxd4 Rxd4 Nf7 Ra4 a5 Bc4 Ne5 Bd5 Bd2 Nb5 Ra6 Nd4 Be3 Ne6+ Kh6 Ra3 Bd2 Rg3 Ra7 h5 g5 Nd4 g4 Nf5+ Kg5 Nxd6 Bf4 Rgg1 Rd7 Nb7 g3 Nc5 Rd6 Ne6+ Kg4 Nd4 g2 Be6+ Kg5 Bh3 Rxd4 Bxg2 Rdd2 Bf3+ Kf6 Bd1 Nc4
FIDE WCh KO,New Delhi IND,2000.11.29,1.5,"Psakhis,L","Dizdarevic,E",0-1,A41,d4 d6 Nf3 Bg4 g3 Bxf3 exf3 d5 Bg2 e6 O-O g6 Nd2 Bg7 c3 Nd7 f4 Ne7 Nf3 O-O h4 h5 Ne5 c6 a4 Rc8 a5 Nxe5 fxe5 c5 Bg5 Qd7 Re1 cxd4 cxd4 Rc7 g4 hxg4 Qxg4 Nf5 h5 f6 exf6 gxh5 Qxh5 Bxf6 Qg6+ Qg7 Qxg7+ Rxg7 Bf4 Bxd4 Kf1 Nh4
FIDE WCh KO,New Delhi IND,2000.11.29,1.4,"Hernandez,Gi","Piket,Je",0-1,C54,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Nf6 d3 a6 O-O O-O Nbd2 d6 Bb3 Ba7 Nc4 Be6 Bg5 h6 Bh4 g5 Bg3 Ne7 Re1 b5 Ne3 Qd7 Qc2 Bxe3 Rxe3 c5 Bxe6 Qxe6 d4 cxd4 cxd4 Rfc8 Qb3 Qxb3 axb3 Ng6 dxe5 dxe5 h3 Re8 Rc1 Re6 Rc5 Rae8 Re1 R8e7 Kf1 Kg7 Bh2 Nd7 Rc7 f6 Rd1 Ndf8 Rc8 Kf7 Ne1 Rd7 Rxd7+ Nxd7 Nc2 Ne7 Rc7 Rc6 Rxc6 Nxc6 f3 Nc5 b4 Nd3 Ke2 Ncxb4 Nxb4 Nxb4 Bg1 h5 Bc5 Nc6 g3 a5 Kd3 Ke6 g4 h4 Kc3 Kd7 Kd3 Nd8 Bb6 Ne6
FIDE WCh KO,New Delhi IND,2000.11.29,1.5,"Aleksandrov,A","El Taher,F",1/2-1/2,A43,d4 c5 d5 g6 e4 Bg7 Nf3 d6 Be2 Nf6 Nc3 e6 Bb5+ Kf8 dxe6 fxe6 Bf4 Ke7 e5 dxe5 Nxe5 a6 Be2 Qd4 Qc1 Nd5 Bg5+ Ke8 Nf3 Qb4 O-O Nxc3 bxc3 Qxc3 Rb1 Nc6 Rb3 Qa5 Bh6 Qc7 Re1 b5 Qg5 c4 Re3 Rf8 Bxg7 Qxg7 Qc5 Nd8 Ng5 Rf5 Nxe6 Bxe6 Rxe6+ Nxe6 Qc6+ Kf7 Qxa8 Qd4 Bf3 Re5 Qb7+ Kf6 Rf1 h5 h3 Qd2 Qxa6
FIDE WCh KO,New Delhi IND,2000.11.29,1.5,"Baklan,V","Zaja,I",1/2-1/2,C78,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O b5 Bb3 Bc5 a4 Bb7 d3 O-O Nc3 b4 Nd5 h6 a5 d6 c3 Nxd5 Bxd5 bxc3 bxc3 Rb8 Qa4 Ne7 Bxb7 Rxb7 d4 exd4 cxd4 Ba7 Ba3 Qe8 Qxe8 Rxe8 Rfc1 Ng6 Rc6 Rxe4 Rxa6 Nf4 Kf1 g5 h3 f5 Rc6 g4 a6 Rb6 Rxb6 Bxb6 Bc1 Nd3 hxg4 fxg4 Be3 gxf3 a7 Bxa7 Rxa7 fxg2+ Kxg2 Ne1+ Kf1 Nc2 Bxh6 Nxd4 Rxc7 Nf5
FIDE WCh KO,New Delhi IND,2000.11.29,1.5,"Villamayor,B","Minasian,Art",0-1,A48,d4 Nf6 Nf3 g6 Bg5 Bg7 Nbd2 c5 c3 cxd4 cxd4 Nc6 e3 O-O Be2 d6 O-O Bf5 Rc1 a6 h3 Rc8 a3 Re8 Re1 h6 Bh4 g5 Bg3 Bg6 b4 Na7 Qb3 Qd7 Nc4 Qe6 Nfd2 Ne4 Nxe4 Bxe4 Nd2 Qxb3 Nxb3 Nb5 Nd2 Bd5 Bc4 Bxc4 Nxc4 Rc6 Na5 Rxc1 Rxc1 Nxa3 Nxb7 Rb8 Rc7 Bf6 Rd7 Nc2 Nxd6 exd6 Rxd6 Bg7 Rxa6 Rxb4 Rc6 Rb2 d5 Nb4 Rc8+ Kh7 d6 Rb1+ Kh2 Rd1 Rc4 Nd3 Rc7 Kg6 f4 gxf4 exf4 Bd4 f5+ Kxf5 Rxf7+ Kg6 Rf3 Bg1+ Kh1 Nf2+ Bxf2 Bxf2+ Kh2 Bc5 Rg3+ Kf5 Rg8 Bxd6+ g3 Rd2+ Kh1 Ke4 Rg6 Kf3 Rf6+ Kxg3 Rg6+ Kf3 Rf6+ Bf4 Rg6 Rh2+ Kg1 Rxh3 Rf6 Rh5 Rf8 Ra5
FIDE WCh KO,New Delhi IND,2000.11.29,1.4,"Aleksandrov,A","El Taher,F",1/2-1/2,E71,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 h3 O-O Be3 e5 d5 a5 g4 Na6 Nge2 h5 f3 Nh7 Qd2 Qh4+ Bf2 Qf6 Bg2 h4 O-O Qe7 Rae1 Nc5 f4 exf4 Nxf4 Nd7 Nd3 Ne5 Nxe5 Bxe5 Nb5 a4 Nd4 Bd7 Nf3 Bf6 Bd4 Bxd4+ Qxd4 Rae8 e5 Ng5 Nxg5 Qxg5 exd6 cxd6 Rxe8 Bxe8 Qf4 Qxf4 Rxf4 f6 Re4 Bd7 Re7 Rd8 Be4 Re8 Rxd7 Rxe4 Rxd6 Rxc4 Rxf6 Rc1+ Kg2 Rc2+ Rf2 Rc5 Rd2 Kf7 Kf3 Rc4 d6 Ke8 Re2+ Kd7 Re7+ Kxd6 Rxb7 a3 Rb6+ Ke5 Rb5+ Ke6 Rb3 axb2 Rxb2 Ra4 Rb3 Rxa2 Kf4 Ra5 Rb7 g5+ Ke4
FIDE WCh KO,New Delhi IND,2000.11.29,1.6,"Zaja,I","Baklan,V",0-1,E11,d4 Nf6 c4 e6 Nf3 Bb4+ Nbd2 b6 a3 Bxd2+ Bxd2 Bb7 Bg5 d6 e3 Nbd7 Be2 a5 b4 h6 Bh4 g5 Bg3 Ne4 Qc1 h5 h3 Qf6 b5 O-O-O Ra2 h4 Bh2 g4 hxg4 h3 c5 hxg2 Rg1 Ndxc5 dxc5 Nxc5 g5 Qf5 Qc2 Be4 Qd1 Bxf3 Bxf3 Rxh2 Ke2 Qxg5 Qd4 d5 Rc2 e5 Qg4+ Qxg4 Bxg4+ Kb8 Bf3 e4 Bxg2 Rg8 Kf1 Nd3 Rc6 Rg6 Rxg6 fxg6 f3 exf3 Bxf3
FIDE WCh KO,New Delhi IND,2000.11.29,1.4,"Baklan,V","Zaja,I",1/2-1/2,C78,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O b5 Bb3 Bc5 a4 Bb7 d3 O-O Nc3 b4 Nd5 Nxd5 Bxd5 Qf6 a5 h6 c3 Rab8 Qa4 Rfd8 Be3 Bf8 d4 exd4 cxd4 Ne7 Bxb7 Rxb7 Rac1 c6 Ne5 Qe6 Rfd1 Rb5 f3 f5 Qc2 Rxa5 Re1 Rb5 Bf2 fxe4 fxe4 Ng6 Nf3 b3 Qd1 Bb4 Re3 Bd6 d5 cxd5 Nd4 Qe5 Rg3 Qf6 Rf3 Nf4 Nxb5 axb5 g3 Qg6 Rxf4 Bxf4 Qxd5+ Kh7 Rc3 Re8 Qf5 Qxf5 exf5 Bg5 Rxb3 Re5 g4 Rd5 Kg2 g6
FIDE WCh KO,New Delhi IND,2000.11.29,1.7,"Aleksandrov,A","El Taher,F",1/2-1/2,B07,d4 d6 e4 Nd7 Be3 Ngf6 Nc3 e5 h3 Be7 Nge2 c6 a4 O-O g4 d5 exd5 Nxd5 Nxd5 cxd5 dxe5 Nxe5 Bg2 Nc4 Bd4 Bb4+ c3 Be7 b3 Na5 Ng3 Nc6 O-O Nxd4 Qxd4 Bf6 Qd3 Be6 Rfd1 Rc8 Ne2 Qb6 b4 Rfd8 a5 Qc7 Rac1 h6 f4 Qe7 Nd4 Rc4 f5 Bc8 Nb3 Qc7 Bxd5 Rf4 Rc2 h5 Rg2 hxg4 hxg4 b6 c4 Rxc4 g5 Rc3 Qe4 Bxg5 Rxg5 Rg3+ Rxg3 Qxg3+ Qg2 Qxg2+ Kxg2 Rxd5 Rxd5 Bb7 Kg3 Bxd5 Nd4 bxa5 bxa5 Kf8 Kf4 Ke7 Ke5 Bb7 Ne2 f6+ Kd4 Bc8 Ng3 Kd6 Ke4 Kc5 Nh5 Kb5 Nxg7 Kxa5 Ne8 Kb4 Nxf6 Bxf5+
FIDE WCh KO,New Delhi IND,2000.11.29,1.7,"Psakhis,L","Dizdarevic,E",0-1,A54,c4 e5 Nc3 Nf6 Nf3 d6 g3 Be7 Bg2 O-O O-O Re8 d4 Nbd7 Qc2 c6 Rd1 Qc7 e4 a6 d5 cxd5 cxd5 b5 a3 Nb6 Qe2 Bd7 h3 Rec8 Bf1 Qb7 Nh4 g6 Kh2 Na4 Na2 Nc5 Bg2 a5 Bg5 Ng4+ hxg4 Bxg5 Bh3 Nb3 Rab1 b4 Nf3 Bd8 Qe3 Ba4 Qh6 Rc2 Kg2 Qb6 Rf1 Bb5 g5 Bxf1+ Rxf1 Nd2 Nxd2 Rxd2 Nc1 Qa7 Bg4 Be7 axb4 axb4 Ne2 Bf8 Qh4 Qe7 Ng1 h6 Nf3 Rxb2 Qh3 Raa2 gxh6 Qa7 h7+ Kh8 Qh4 Rxf2+ Kh3 Qe7
FIDE WCh KO,New Delhi IND,2000.11.29,1.6,"Nogueiras,J","Ehlvest,J",0-1,A11,c4 c6 Nf3 d5 e3 Nf6 Nc3 a6 b3 Bg4 Bb2 Nbd7 h3 Bxf3 Qxf3 e6 g4 h6 Be2 dxc4 bxc4 Ne5 Qg3 Nd3+ Bxd3 Qxd3 Qc7 Rd8 Rd1 Qxc4 Qxb7 Bb4 Ne2 O-O Nd4 Ne4 Nxc6 Bxd2+
FIDE WCh KO,New Delhi IND,2000.11.29,1.6,"Minasian,Art","Villamayor,B",1-0,C16,e4 e6 d4 d5 Nc3 Bb4 e5 Ne7 a3 Bxc3+ bxc3 b6 Qg4 Ng6 h4 h5 Qg3 Ba6 Bxa6 Nxa6 a4 Nb8 a5 Nc6 a6 Nce7 Bg5 Nf5 Qd3 Qd7 Ne2 Rc8 g3 c5 O-O cxd4 cxd4 Rc4 c3 Qc6 Ra3 Nge7 Qf3 Ra4 Rfa1 Rxa3 Rxa3 Qc4 Nf4 g6 Bf6 Rg8 Nh3 Nc6 Ng5 b5 Ra1 b4 cxb4 Nfxd4 Qd1 Ne2+ Kg2 Nc3 Qc1 d4 Kh2 Qxb4 Ne4 Kd7 Nxc3 Qxc3 Qxc3 dxc3 Rc1 Rb8 Rxc3 Rb6 Ra3 Nb4 Rb3 Nd5 Ra3 Kc6 Bg5 Kd7 Kg2 Rc6 Rf3 Ke8 Rb3 Rb6 Rxb6 Nxb6 Be3 Nc8 Kf3 Kd7 Kf4 Ne7 Bxa7 Nd5+ Kg5 Nb4 Bc5 Nxa6 Bd6
FIDE WCh KO,New Delhi IND,2000.11.29,1.3,"El Taher,F","Aleksandrov,A",1/2-1/2,C77,e4 e5 Nf3 Nc6 Bb5 Nf6 d3 d6 c3 g6 O-O Bg7 Re1 O-O Nbd2 a6 Ba4 Nd7 Nf1 Nc5 Bxc6 bxc6 d4 Nd7 Bg5 Qe8 Qd2 Rb8 h3 f6 Be3 exd4 Nxd4 Ne5 b3 c5 Ne2 c4 Nc1 Qf7 Bd4 Re8 Ne3 Bh6 Qe2 Be6 Bxe5 Bxe3 Qxe3 fxe5 b4 a5 a3 Bd7 Ne2 Ra8 Reb1 Reb8 f4 Qg7 bxa5 Re8 fxe5 Qxe5 Rb7 Rec8 Nd4 Rxa5 Nf3 Qg7 Kh2 Bc6 Rb4 Rc5 Rab1 Qf8 Nd2 Re8 Rf1 Qe7 Qd4 Bxe4 Rxc4 Rxc4 Qxc4+ d5 Qc6 Kg7 a4 Kh6 Qf6 Qxf6 Rxf6 Ra8 Nxe4 dxe4 Rc6 Rxa4 Rxc7 Kg5 Kg3 h5
FIDE WCh KO,New Delhi IND,2000.11.29,1.3,"Zaja,I","Baklan,V",1/2-1/2,E11,d4 Nf6 c4 e6 Nf3 Bb4+ Nbd2 O-O a3 Bxd2+ Bxd2 b6 Bg5 Bb7 e3 d6 Be2 Nbd7 O-O Qe8 Nd2 a5 Rc1 a4 Bf3 Qc8 Bxf6 Nxf6 Nb1 c5 Bxb7 Qxb7 Nc3 Qc6 Qf3 Qxf3 gxf3 cxd4 exd4 Rfc8 Ne4 d5
FIDE WCh KO,New Delhi IND,2000.11.29,1.5,"Ehlvest,J","Nogueiras,J",1-0,E07,Nf3 d5 g3 Nf6 Bg2 e6 O-O Be7 c4 O-O d4 c6 Nc3 Nbd7 b3 b6 Bb2 Ba6 Nd2 b5 c5 b4 Na4 Bb5 Re1 Qc7 Qc2 e5 e4 dxe4 Nxe4 exd4 Bxd4 Rfe8 Rad1 Rad8 Nb2 Ne5 Bxe5 Qxe5 Nd6 Bxd6 Rxe5 Bxe5 Rxd8 Rxd8 Nc4 Bc7 Bf3 h6 Be2 Re8 Ne3 Bxe2 Qxe2 a5 Qa6 Be5 Qxc6 Bd4 Nf5 Bc3 Qb7 Re1+ Kg2 Re2 c6
FIDE WCh KO,New Delhi IND,2000.11.29,1.4,"Rytshagov,M","Bacrot,E",0-1,C92,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 d6 c3 O-O h3 Bb7 d4 Re8 Nbd2 Bf8 a3 g6 Ba2 Bg7 b4 Rc8 Bb2 a5 d5 Ne7 bxa5 c6 c4 cxd5 cxd5 Qxa5 Nb3 Qa4 Bb1 Nd7 Bd3 f5 Ng5 Bf6 Ne6 fxe4 Bxe4 Nb6 f4 Nexd5 fxe5 Rxe6 exf6 Rxe4 f7+ Kxf7 Qf3+ Nf4 Rf1 Kg8 Nd4 Nc4 Rac1 Rf8
FIDE WCh KO,New Delhi IND,2000.11.29,1.4,"Milos,G","Kunte,A",1-0,E52,d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb4 e3 O-O Bd3 d5 O-O Bb7 cxd5 exd5 Bd2 a6 Ne5 Bd6 f4 c5 Qf3 Nc6 Qh3 g6 Rad1 cxd4 Nxc6 Bxc6 exd4 Ne4 Bxe4 dxe4 f5 Ra7 d5 Bc5+ Kh1 Bb5 Rf4 f6 fxg6 hxg6 Rh4 f5 Rh8+ Kf7 Rh7+ Kf6 Bg5+
FIDE WCh KO,New Delhi IND,2000.11.29,1.3,"Godena,M","Iordachescu,V",0-1,C41,e4 e5 Nf3 Nf6 Nc3 d6 d4 Nbd7 Bc4 Be7 O-O O-O Re1 c6 a4 b6 b3 a6 Bb2 Bb7 Bd3 Re8 Ne2 Bf8 Ng3 Qc7 Qd2 g6 h3 Rad8 Rad1 Bg7 Qc1 h6 Qa1 Nh7 Qc1 Ndf8 Bf1 Ne6 c3 Nf6 Ba3 Nf4 Qc2 Bc8 Ne2 N6h5 Nxf4 Nxf4 dxe5 dxe5 Kh2 Bf8 Bxf8 Kxf8 g3 Ne6 Qc1 Kg7 b4 c5 b5 c4 bxa6 Bxa6 Rxd8 Rxd8 Rd1 Rxd1 Qxd1 Nc5 Qd5 Nxa4 Nxe5 Nxc3 Qd4 Nb5 Qa1 Qc5 Qxa6 Qxe5 Bxc4 Nd6 Bd5 Qd4 Qa2 b5 f4 Nc4 Bxc4 bxc4 Kg2 c3 Qe2 Qc5 Qc2 Qe3 Kf1 Qxg3 Qc1
FIDE WCh KO,New Delhi IND,2000.11.29,1.4,"Lutz,C","Ghaem Maghami,E",1-0,B42,e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Bd3 g6 Nc3 Bg7 Nb3 Ne7 Be3 Nbc6 Qd2 d5 Bh6 O-O Bxg7 Kxg7 exd5 exd5 O-O-O Be6 Nc5 Qd6 Nxe6+ fxe6 Kb1 Qf4 Qxf4 Rxf4 f3 Rd8 Rhe1 e5 Ne2 Rff8 c3 b5 Bc2 a5 Nc1 Kf6 Nd3 h5 Nc5 h4 Rd2 b4 Bb3 Rfe8 Ka1 bxc3 bxc3 d4 cxd4 Nxd4 Ba4 Nec6 f4 e4 Nxe4+ Kg7 Rdd1 Re6 Ng5 Rxe1 Rxe1 Rb8 Rc1 Rb6 g3 hxg3 hxg3 Kf6 g4 Ke7 a3 Kd6 Ka2 Kd5 Rd1 Kc4 Ne4 Ne2 Bb3+ Rxb3 Nd2+ Kb5 Kxb3 Nxf4 a4+ Kb6 Nf3 Kc5 Rd7 Nd5 Rg7 Nf4 Rf7 Nd5 Nh4 Ne5 Rb7 Kc6 Rb5 g5 Nf5 Nxg4 Rxa5 Ngf6 Nd4+ Kc7 Ne6+ Kb6 Rb5+ Kc6 Nxg5 Nc7 Rf5 Ncd5 Rf1 Kb6 Ne6 Ne4 Rd1 Nef6 Nf4
FIDE WCh KO,New Delhi IND,2000.11.29,1.4,"Sakaev,K","Volkov,S",0-1,A43,d4 Nf6 Nf3 c5 d5 e6 Nc3 b5 Bg5 b4 Na4 Qa5 Bxf6 gxf6 b3 f5 e3 Rg8 Ne5 Bb7 Qh5 Rg7 dxe6 dxe6 Nb2 Nc6 Nbc4 Qc7 Nxc6 Bxc6 Rd1 Bd5 Be2 Bxg2 Rg1 Bf3 Qxf3 Rxg1+ Bf1 Rd8 Rxd8+ Kxd8 Qa8+ Ke7 f4 Bg7 Kf2 Rg6 Bg2 e5 Bd5 exf4 Qg8 fxe3+ Ke2 Kf6 h4 f4 Qe8 Bh6 Ne5 f3+ Kxf3 Kg7 Ke2 Rf6 Ng4 Qf4 Nxf6 Qf2+ Kd3 Qf1+ Ke4 Qxf6 Bc4 Qxh4+ Kd5 Qg5+ Kc6 Qf5 Bd3 Qg5 Kb7 Qd5+ Kxa7 Bg5 Bc4 Qf5 Kb6 h5 Kb5 h4 Qc6 h3 Qh1 Bf4 Bd3
FIDE WCh KO,New Delhi IND,2000.11.29,1.4,"Minasian,Art","Villamayor,B",1-0,C18,e4 e6 d4 d5 Nc3 Bb4 e5 c5 a3 Bxc3+ bxc3 Qc7 Qg4 f5 Qg3 cxd4 cxd4 Ne7 Bd2 O-O Bd3 b6 Ne2 Ba6 Nf4 Qd7 h4 Bxd3 Qxd3 Nbc6 Rh3 Rf7 Rg3 Rc8 h5 Nd8 c3 Qa4 h6 g6 Nh3 Kh8 Bg5 Ng8 Nf4 Qe8 Qd2 Rfc7 Kf1 Nf7 Bh4 Nfxh6 Re1 Nf7 Bf6+ Nxf6 exf6 Nd6 Rxe6 Qb5+ Kg1 Ne4 Nxg6+ hxg6 Rh3+ Kg8 Qh6 Kf7 Re7+
